Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5274.2947,22.4838,22.3418,0.1420,22.0562,7.0672,6.8546,0.2126,31.3309,20.7930,1.3849,5274.2947,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5296.7785,22.2181,22.0673,0.1508,21.7734,6.1381,5.9897,0.1484,29.6401,24.9937,1.6908,5296.7785,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5318.9966,22.7220,22.5507,0.1713,22.3784,6.2099,6.0196,0.1903,32.4157,20.8551,-2.7756,5318.9966,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5341.7186,22.6723,22.5363,0.1360,22.3181,7.0299,6.8558,0.1741,30.5488,24.9981,1.8669,5341.7186,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5364.3909,23.4604,23.3223,0.1381,23.1224,6.1286,6.0153,0.1133,32.8746,20.8435,-2.3258,5364.3909,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5387.8513,22.7527,22.5926,0.1601,22.3377,6.1785,6.0002,0.1783,30.2577,24.9975,2.6169,5387.8513,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5410.6040,22.1468,21.9564,0.1904,21.2996,8.0553,7.1133,0.9420,32.5025,20.8459,-2.2448,5410.6040,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5432.7508,23.1074,22.9415,0.1659,22.8126,6.3166,6.0223,0.2943,31.2016,25.0004,1.3009,5432.7508,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5455.8582,22.2510,22.1203,0.1307,21.9677,6.3581,6.1000,0.2581,33.0946,20.8431,-1.8930,5455.8582,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5478.1092,22.1504,21.9684,0.1820,21.7082,7.0774,6.8848,0.1926,31.6867,20.8269,1.4079,5478.1092,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5500.2596,22.1653,22.0095,0.1558,21.7887,6.1914,6.1226,0.0688,30.3632,25.0242,1.3235,5500.2596,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5522.4249,22.2016,22.0302,0.1714,21.6263,6.5302,6.1460,0.3842,33.2221,20.8236,-2.8589,5522.4249,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5544.6265,23.6375,23.3942,0.2433,23.0917,7.3245,7.0211,0.3034,31.8441,25.0154,1.3780,5544.6265,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5568.2640,23.9774,23.7816,0.1958,23.4335,6.6576,6.1784,0.4792,33.2220,25.0068,-1.3779,5568.2640,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5592.2414,25.0608,24.8670,0.1938,24.2661,7.4352,6.1459,1.2893,34.2514,25.0120,-1.0294,5592.2414,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5617.3022,25.0934,24.8629,0.2305,24.4503,6.8762,6.2061,0.6701,34.2026,25.0098,0.0488,5617.3022,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5642.3956,24.3290,24.0847,0.2443,23.5587,7.8840,7.1960,0.6880,34.1190,24.9686,0.0836,5642.3956,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5666.7246,24.0722,23.8906,0.1816,23.6041,6.3744,6.2867,0.0877,34.7586,20.8376,-0.6396,5666.7246,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5690.7968,22.2335,22.1257,0.1078,21.8561,6.3342,6.2069,0.1273,31.5240,20.8499,3.2346,5690.7968,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5713.0303,22.0598,21.9207,0.1391,21.5859,7.3771,7.1540,0.2231,30.1404,25.0026,1.3836,5713.0303,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5735.0901,23.1146,22.9772,0.1374,22.6642,6.3834,6.2710,0.1124,33.0832,20.8463,-2.9428,5735.0901,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5758.2047,22.2625,22.1157,0.1468,21.6742,6.7420,6.2825,0.4595,30.8149,24.9961,2.2683,5758.2047,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5780.4672,22.5241,22.3819,0.1422,22.1791,6.3200,6.2438,0.0762,33.5485,20.8421,-2.7336,5780.4672,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5802.9913,22.2953,22.1542,0.1411,21.9527,6.3196,6.2489,0.0707,31.8665,20.8474,1.6820,5802.9913,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5825.2866,22.4372,22.2976,0.1396,22.0196,6.3976,6.2821,0.1155,30.4186,24.9841,1.4479,5825.2866,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5847.7238,22.8220,22.6670,0.1550,22.2866,6.3533,6.2400,0.1133,32.9655,20.8264,-2.5469,5847.7238,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5870.5458,21.1235,21.0052,0.1183,20.8349,6.2969,6.2421,0.0548,30.9699,25.0231,1.9956,5870.5458,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5891.6693,24.8874,24.5479,0.3395,24.3606,6.8082,6.3373,0.4709,34.8695,25.0237,-3.8996,5891.6693,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5916.5567,24.9536,24.7390,0.2146,24.4501,7.0383,6.4654,0.5729,35.0058,24.9735,-0.1363,5916.5567,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5941.5103,22.8136,22.6322,0.1814,22.1751,7.7595,7.1419,0.6176,35.0257,16.6596,-0.0199,5941.5103,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5964.3239,21.9763,21.8525,0.1238,21.5679,6.3032,6.2588,0.0444,28.8717,29.2018,6.1540,5964.3239,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,5986.3002,25.4262,25.2064,0.2198,24.7108,7.0502,6.2932,0.7570,36.0972,25.0109,-7.2255,5986.3002,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6011.7264,23.8261,23.5965,0.2296,23.4160,7.4229,7.4165,0.0064,35.6819,20.8456,0.4153,6011.7264,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6035.5525,24.8505,24.6625,0.1880,24.1869,6.7751,6.3825,0.3926,32.7014,29.1684,2.9805,6035.5525,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6060.4030,27.3871,27.1961,0.1910,26.8157,7.1473,6.4415,0.7058,37.0193,25.0115,-4.3179,6060.4030,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6087.7901,25.4405,25.2446,0.1959,24.7022,6.9607,6.4368,0.5239,34.6437,29.1697,2.3756,6087.7901,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6113.2306,28.5207,28.2883,0.2324,27.6400,7.8939,6.8703,1.0236,38.3729,29.1612,-3.7292,6113.2306,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6141.7513,28.0563,27.2342,0.8221,26.9429,7.7249,7.7190,0.0059,39.0134,25.0295,-0.6405,6141.7513,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6169.8076,24.4144,24.1673,0.2471,23.7592,7.1901,6.5547,0.6354,35.9866,24.9915,3.0268,6169.8076,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6194.2220,25.7947,25.5035,0.2912,24.7377,7.6799,6.4886,1.1913,36.5637,25.0072,-0.5771,6194.2220,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6220.0167,25.0172,24.7291,0.2881,24.2922,7.4573,7.1292,0.3281,35.7762,24.9888,0.7875,6220.0167,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6245.0339,23.6060,23.4389,0.1671,23.1240,7.5777,7.2819,0.2958,35.7478,20.8303,0.0284,6245.0339,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6268.6399,22.8254,22.6699,0.1555,22.4059,6.7714,6.6034,0.1680,32.9721,20.8427,2.7757,6268.6399,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6291.4653,23.4473,23.2793,0.1680,22.9673,6.6464,6.5584,0.0880,30.9894,29.1855,1.9827,6291.4653,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6314.9126,23.0565,22.9091,0.1474,22.3021,7.5533,7.0215,0.5318,36.7276,16.6535,-5.7382,6314.9126,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6337.9691,22.8902,22.7052,0.1850,22.5514,6.6502,6.5681,0.0821,30.3246,24.9929,6.4030,6337.9691,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6360.8593,22.1375,21.9765,0.1610,21.7452,6.9158,6.7970,0.1188,32.4273,20.8328,-2.1027,6360.8593,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6382.9968,21.7579,21.6054,0.1525,21.1863,6.5902,6.5249,0.0653,31.1226,25.0198,1.3047,6382.9968,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6404.7547,23.2468,23.1215,0.1253,22.8382,6.6384,6.5552,0.0832,34.3845,20.8210,-3.2619,6404.7547,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6428.0015,22.1651,22.0475,0.1176,21.7427,6.5340,6.5301,0.0039,31.9587,20.8909,2.4258,6428.0015,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6450.1666,21.5336,21.3996,0.1340,21.1918,6.6382,6.5577,0.0805,30.6845,33.3047,1.2742,6450.1666,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6471.7002,23.8126,23.6581,0.1545,23.3596,10.2849,10.0494,0.2355,42.4556,12.4908,-11.7711,6471.7002,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6495.5128,21.6101,21.4675,0.1426,21.0041,7.0000,6.5701,0.4299,31.1338,25.0168,11.3218,6495.5128,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6517.1229,23.6882,23.5029,0.1853,23.1379,6.8820,6.5125,0.3695,34.5405,20.8692,-3.4067,6517.1229,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6540.8111,22.5566,22.3901,0.1665,22.0719,7.6885,7.4863,0.2022,31.7215,25.0005,2.8190,6540.8111,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6563.3677,23.8311,23.6451,0.1860,23.1843,6.9881,6.5980,0.3901,34.1654,24.9861,-2.4439,6563.3677,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6587.1988,25.2222,24.9851,0.2371,24.6005,7.2342,6.5818,0.6524,35.3204,25.0160,-1.1550,6587.1988,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6612.4210,25.7680,25.5507,0.2173,25.1980,7.2141,6.6172,0.5969,35.1142,29.1579,0.2062,6612.4210,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6638.1890,25.3689,25.1188,0.2501,24.5857,8.4879,7.8278,0.6601,38.5041,20.8404,-3.3899,6638.1890,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6663.5579,25.7245,25.4678,0.2567,24.1975,7.8489,6.7687,1.0802,33.9756,29.1762,4.5285,6663.5579,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6689.2824,28.0711,27.8587,0.2124,27.4876,7.2605,6.7311,0.5294,37.4273,50.0243,-3.4517,6689.2824,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6717.3535,35.9717,35.5848,0.3869,34.9420,14.7691,10.1546,4.6145,59.3805,12.4854,-21.9532,6717.3535,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6753.3252,25.4443,25.0580,0.3863,24.6350,7.2299,6.6758,0.5541,35.8942,25.0067,23.4863,6753.3252,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6778.7695,27.0369,26.7873,0.2496,26.0621,7.3628,6.7482,0.6146,35.4566,37.5102,0.4376,6778.7695,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6805.8064,35.0033,34.7834,0.2199,34.4842,7.9154,7.2924,0.6230,45.9299,41.7263,-10.4733,6805.8064,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6840.8097,41.9227,41.7233,0.1994,41.3721,7.4559,6.8225,0.6334,52.6529,29.1323,-6.7230,6840.8097,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6882.7324,28.6578,28.4308,0.2270,26.0819,8.1426,6.9611,1.1815,39.8625,24.9977,12.7904,6882.7324,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6911.3902,27.4668,27.2416,0.2252,26.7603,7.2855,6.8278,0.4577,36.2024,29.1669,3.6601,6911.3902,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6938.8570,27.3011,26.9958,0.3053,26.4696,8.4904,7.8027,0.6877,37.9025,25.0055,-1.7001,6938.8570,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6966.1581,25.3702,25.1272,0.2430,24.7524,7.5032,6.8786,0.6246,35.6069,33.3358,2.2956,6966.1581,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,6991.5283,27.8223,27.5242,0.2981,27.0292,9.7975,9.3536,0.4439,43.5725,29.1820,-7.9656,6991.5283,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7019.3506,26.9998,26.6390,0.3608,26.0711,10.3072,9.6698,0.6374,44.9322,20.8537,-1.3597,7019.3506,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7046.3504,26.9632,26.7220,0.2412,26.1460,7.9766,7.2445,0.7321,38.7861,33.3118,6.1461,7046.3504,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7073.3136,25.4500,25.2152,0.2348,21.1574,15.2573,11.1696,4.0877,45.1347,25.0140,-6.3486,7073.3136,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7098.7636,25.9333,25.7329,0.2004,25.4830,10.1295,9.6175,0.5120,44.6987,29.1954,0.4360,7098.7636,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7124.6969,26.3422,26.1190,0.2232,25.5331,10.6981,9.8446,0.8535,47.9608,20.8039,-3.2621,7124.6969,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7151.0391,25.2223,25.0201,0.2022,24.4539,9.1499,8.8325,0.3174,42.4225,24.9932,5.5383,7151.0391,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7176.2614,23.6780,23.5255,0.1525,22.9695,9.9133,9.9064,0.0069,42.1934,25.0083,0.2291,7176.2614,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7199.9394,23.9315,23.7418,0.1897,23.4115,9.5200,9.5134,0.0066,43.5237,20.8334,-1.3303,7199.9394,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7223.8709,22.0509,21.8766,0.1743,21.6615,7.3821,7.2483,0.1338,40.4256,20.8381,3.0981,7223.8709,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7245.9218,22.9764,22.8135,0.1629,22.3062,8.7822,7.9270,0.8552,39.2128,25.0238,1.2128,7245.9218,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7268.8982,23.9826,23.8327,0.1499,23.4889,7.5669,7.3429,0.2240,41.2602,24.9985,-2.0474,7268.8982,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7292.8808,24.4649,24.2790,0.1859,23.7964,9.1439,8.5596,0.5843,42.2761,25.0219,-1.0159,7292.8808,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7317.3457,25.5605,25.3828,0.1777,24.8325,8.5396,8.1969,0.3427,42.8331,25.0105,-0.5570,7317.3457,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7342.9062,24.5359,24.3593,0.1766,23.9613,8.8081,8.1844,0.6237,42.2831,24.9833,0.5500,7342.9062,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7367.4421,24.2534,24.0885,0.1649,23.6831,7.1540,6.5721,0.5819,42.7305,25.0052,-0.4474,7367.4421,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7391.6955,24.9978,24.8282,0.1696,24.6015,7.0207,6.6928,0.3279,43.4823,20.8446,-0.7518,7391.6955,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7416.6933,24.8904,24.7205,0.1699,24.2742,6.8290,6.5209,0.3081,39.3291,24.9878,4.1532,7416.6933,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7441.5837,24.2800,23.9718,0.3082,23.5004,7.8450,7.5591,0.2859,39.4265,25.0126,-0.0974,7441.5837,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7465.8637,23.8231,23.6466,0.1765,23.3703,7.5360,6.6757,0.8603,40.1591,20.8458,-0.7326,7465.8637,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7489.6868,23.5950,23.4468,0.1482,23.2039,6.2015,6.0025,0.1990,37.1818,20.8535,2.9773,7489.6868,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7513.2818,23.8188,23.6319,0.1869,23.2223,5.5921,5.3172,0.2749,34.4403,33.3313,2.7415,7513.2818,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7537.1006,25.1992,24.9710,0.2282,24.3243,8.9253,8.7339,0.1914,43.9528,25.0959,-9.5125,7537.1006,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7562.2998,26.0864,25.9098,0.1766,25.5278,7.4762,7.1131,0.3631,43.8495,24.9203,0.1033,7562.2998,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7588.3862,25.3893,25.1890,0.2003,24.7321,8.4835,7.7378,0.7457,42.6834,29.1591,1.1661,7588.3862,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7613.7755,28.0181,27.8122,0.2059,26.9902,7.8236,6.5940,1.2296,46.4532,20.8358,-3.7698,7613.7755,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7641.7936,26.8073,26.5756,0.2317,25.6776,7.9900,7.2069,0.7831,39.2709,20.8573,7.1823,7641.7936,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7668.6009,25.5183,25.2790,0.2393,25.0665,6.1513,5.3647,0.7866,33.3209,24.9815,5.9500,7668.6009,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7694.1192,25.0568,24.8364,0.2204,24.5319,5.8702,5.3369,0.5333,32.7841,25.0092,0.5368,7694.1192,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7719.1760,24.5181,24.3205,0.1976,23.9408,5.8624,5.3806,0.4818,32.7365,24.9938,0.0476,7719.1760,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7743.6941,25.1120,24.8950,0.2170,24.4185,6.5771,5.8840,0.6931,33.2122,25.0216,-0.4757,7743.6941,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7768.8061,24.5214,24.3147,0.2067,23.5997,6.1962,5.4412,0.7550,33.1218,24.9954,0.0904,7768.8061,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7793.3275,25.1859,24.9815,0.2044,24.1996,6.5832,5.4246,1.1586,33.5958,25.0202,-0.4740,7793.3275,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7818.5134,23.7487,23.4991,0.2496,23.0466,6.2568,5.4738,0.7830,33.4301,29.1623,0.1657,7818.5134,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7842.2621,25.7265,25.4991,0.2274,25.1148,7.2526,6.6126,0.6400,38.8437,20.8685,-5.4136,7842.2621,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7867.9886,24.9946,24.7937,0.2009,24.1964,6.0187,5.3423,0.6764,33.9857,24.9668,4.8580,7867.9886,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7892.9832,26.3492,26.0760,0.2732,25.9380,6.0447,5.4098,0.6349,33.9579,25.0060,0.0278,7892.9832,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7919.3324,25.6214,25.3248,0.2966,25.0475,5.8907,5.3776,0.5131,32.6147,25.0070,1.3432,7919.3324,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7944.9538,24.6254,24.3521,0.2733,23.5567,6.2737,5.8350,0.4387,32.0003,25.0046,0.6144,7944.9538,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7969.5792,23.6943,23.3546,0.3397,23.0648,5.7658,5.3598,0.4060,32.3795,25.0075,-0.3792,7969.5792,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,7993.2735,23.0579,22.8420,0.2159,22.1400,6.0451,5.3453,0.6998,33.6927,20.8307,-1.3132,7993.2735,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8016.3314,24.4200,24.2069,0.2131,23.6892,5.7728,5.3190,0.4538,31.4655,24.9945,2.2272,8016.3314,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8040.7514,23.1375,22.9617,0.1758,22.7849,5.6236,5.3735,0.2501,32.0400,29.1674,-0.5745,8040.7514,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8063.8889,22.9868,22.8273,0.1595,22.6715,7.2063,7.0368,0.1695,38.0699,16.6712,-6.0299,8063.8889,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8086.8757,22.3012,22.1309,0.1703,21.8462,5.8140,5.2692,0.5448,31.7543,20.8465,6.3156,8086.8757,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8109.1769,22.7317,22.5424,0.1893,22.1987,6.1066,5.9756,0.1310,30.2996,25.0074,1.4547,8109.1769,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8131.9086,22.6180,22.4735,0.1445,22.1941,5.7691,5.6628,0.1063,32.5753,20.8226,-2.2757,8131.9086,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8154.5266,22.7627,22.6283,0.1344,22.0620,5.6555,5.2667,0.3888,30.7799,20.8826,1.7954,8154.5266,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8177.2893,21.9676,21.8141,0.1535,21.4929,6.2462,6.0544,0.1918,28.8998,24.9574,1.8801,8177.2893,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8199.2569,22.7955,22.6792,0.1163,22.4557,5.4736,5.3340,0.1396,31.8896,20.8326,-2.9898,8199.2569,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8222.0524,21.9984,21.8537,0.1447,21.4801,5.3676,5.2561,0.1115,29.9267,25.0090,1.9629,8222.0524,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8244.0508,22.3818,22.2586,0.1232,21.9871,6.1517,6.0054,0.1463,32.9373,20.8352,-3.0106,8244.0508,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8266.4326,22.2274,22.1152,0.1122,21.8212,5.3967,5.2682,0.1285,31.3907,20.8350,1.5466,8266.4326,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8288.6600,23.2328,23.1174,0.1154,22.8414,5.3315,5.2527,0.0788,29.9983,25.0058,1.3924,8288.6600,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8311.8928,22.8511,22.7462,0.1049,22.4861,6.0573,6.0032,0.0541,31.7713,20.8554,-1.7730,8311.8928,NA,NA,NA
